"","sample_name","anchor_accession","interf_peak_id","interf_area","interf_rt","interf_accession","source_peak_id","source_area","source_rt","transition_similarity","transition_ratio","normalized_overlap","interf_ratio"
"30","L23_c23","HMDB0000884",31720,202052.04682646,6.597,"HMDB0000008",515,241370.004452001,6.307,0.229337114337775,0.837105038321529,0,0.878956135361322
"31","L23_c23","HMDB0000925",32271,304.171260359007,6.085,"HMDB0000008",515,241370.004452001,6.307,0.277930817616452,0.00126018666258713,4.38031438447375e-06,8.53502919825954e-05
"32","L23_c23","HMDB0000982",33547,3080641.39034351,6.597,"HMDB0000008",515,241370.004452001,6.307,0.232407927928297,12.7631492460619,1,1
"33","L23_c23","HMDB0001254",36791,32931.7217355164,6.597,"HMDB0000008",515,241370.004452001,6.307,0.247513845121634,0.136436678659735,1,Inf
"34","L23_c23","HMDB0001870",43465,3836.84184661369,6.819,"HMDB0000008",515,241370.004452001,6.307,0.216280792904038,0.0158961004923737,0,0.00841432945122562
"35","L23_c23","HMDB0001895",43657,97246.872327622,6.243,"HMDB0000008",515,241370.004452001,6.307,0.651173696117894,0.402895432464396,0,0.00361080347136293
"36","L23_c23","HMDB0002108",45741,3317.57391134084,6.021,"HMDB0000008",515,241370.004452001,6.307,0.486261813265821,0.0137447646772554,1,Inf
"37","L23_c23","HMDB0002466",48346,172266.243046878,6.275,"HMDB0000008",515,241370.004452001,6.307,0.674437284756433,0.71370195082022,0,0.21936894939573
"38","L23_c23","HMDB0002658",48620,2257.27487968791,6.341,"HMDB0000008",515,241370.004452001,6.307,0.785779981820525,0.00935192790343918,0,0.00195545639723689
"39","L23_c23","HMDB0002894",48995,926072.278348381,6.597,"HMDB0000008",515,241370.004452001,6.307,0.210412644333945,3.83673307066844,2.18255701407724e-06,0.446164482215404
"40","L23_c23","HMDB0003331",50630,8473.57810872599,6.597,"HMDB0000008",515,241370.004452001,6.307,0.239309475287899,0.0351061770411951,1,Inf
"41","L23_c23","HMDB0004044",52209,9047.0262119725,6.597,"HMDB0000008",515,241370.004452001,6.307,0.236540828955237,0.0374819822061676,0,0.000401726223738208
"42","L23_c23","HMDB0004230",52825,801.732811542229,6.531,"HMDB0000008",515,241370.004452001,6.307,0.58472500699813,0.00332159256226745,0.000202095022745022,0.00119645712041491
"43","L23_c23","HMDB0004825",53518,800.032326659493,6.341,"HMDB0000008",515,241370.004452001,6.307,0.690888954496154,0.00331454742471361,0,0.000179772729447251
"44","L23_c23","HMDB0004825",53519,1161.43275929373,6.597,"HMDB0000008",515,241370.004452001,6.307,0.61201384800392,0.0048118355134086,0,0.000260981875669322
"45","L23_c23","HMDB0004827",53916,3108.89436460855,6.597,"HMDB0000008",515,241370.004452001,6.307,0.270366570320067,0.0128802017950279,0.881107555817679,0.000991498969693712
"46","L23_c23","HMDB0011733",55247,2865.67198891707,6.691,"HMDB0000008",515,241370.004452001,6.307,0.324180146736157,0.011872527389736,0,0.00866900193974773
"47","L23_c23","HMDB0059655",59659,375.950826538325,6.371,"HMDB0000008",515,241370.004452001,6.307,0.664384920769065,0.00155757061608327,1,Inf
"48","L24_c89","HMDB0000005",347,201.952604995081,6.435,"HMDB0000008",571,553434.469165846,6.275,0.29508587162578,0.000364907891081433,0,0.00390046233049367
"49","L24_c89","HMDB0000008",571,553434.469165846,6.275,"HMDB0000008",571,553434.469165846,6.275,1,1,1,1
"50","L24_c89","HMDB0000097",5703,1301.8203675457,5.765,"HMDB0000008",571,553434.469165846,6.275,0.2350855509851,0.00235225747595347,1,Inf
"51","L24_c89","HMDB0000159",8902,341.441834267005,6.213,"HMDB0000008",571,553434.469165846,6.275,0.598612617950156,0.000616950792352411,1.8800471352711e-07,0.000548522088326173
"52","L24_c89","HMDB0000194",11120,176.64890736365,6.469,"HMDB0000008",571,553434.469165846,6.275,0.240441929020454,0.000319186673771695,0,7.58125808764529e-05
"53","L24_c89","HMDB0000197",11341,580019.802500549,6.501,"HMDB0000008",571,553434.469165846,6.275,0.417968257934433,1.04803700314289,1,1
"54","L24_c89","HMDB0000223",13334,7686.28575516373,6.499,"HMDB0000008",571,553434.469165846,6.275,0.770364622880796,0.0138883394211942,0,1.22898450801903
"55","L24_c89","HMDB0000226",13667,1086.58413680024,6.627,"HMDB0000008",571,553434.469165846,6.275,0.415951536894804,0.00196334741932134,0,0.000341452603113682
"56","L24_c89","HMDB0000243",14615,25577.2513658429,6.243,"HMDB0000008",571,553434.469165846,6.275,0.923829696421328,0.046215501185522,1,1
"57","L24_c89","HMDB0000422",19525,351.462527942742,6.179,"HMDB0000008",571,553434.469165846,6.275,0.405835349938522,0.000635057170314089,0,0.000391507494015853
"58","L24_c89","HMDB0000500",21890,1058.75879371787,6.115,"HMDB0000008",571,553434.469165846,6.275,0.365785862924417,0.00191306984422865,0,0.00163462740485374
"59","L24_c89","HMDB0000634",24501,1352430.60555632,6.563,"HMDB0000008",571,553434.469165846,6.275,0.74811092138299,2.44370504713005,0,0.408957143068433
"60","L24_c89","HMDB0000661",25261,8075.41853310307,6.563,"HMDB0000008",571,553434.469165846,6.275,0.804747731769369,0.0145914629156991,0,0.0216658638745151
"61","L24_c89","HMDB0000729",27936,578636.017996993,6.275,"HMDB0000008",571,553434.469165846,6.275,0.999701742666884,1.04553664477952,0.955467436740683,0.633794515456286
"62","L24_c89","HMDB0000746",28556,7535.2564029479,6.563,"HMDB0000008",571,553434.469165846,6.275,0.837528943571214,0.013615444687255,0,0.0011852648769727
"63","L24_c89","HMDB0000764",29305,227.119725751149,6.563,"HMDB0000008",571,553434.469165846,6.275,0.20268679392115,0.000410382327818271,0,0.000237618697122426
"64","L24_c89","HMDB0000842",30207,1398.53921533192,6.469,"HMDB0000008",571,553434.469165846,6.275,0.333747251426238,0.00252701863228693,0,0.000198338467215669
"65","L24_c89","HMDB0000855",30405,895.452678217235,6.341,"HMDB0000008",571,553434.469165846,6.275,0.745015807807631,0.00161799224317721,0,7.56966017173657e-05
"66","L24_c89","HMDB0001129",35150,176.64890736365,6.469,"HMDB0000008",571,553434.469165846,6.275,0.240441929020454,0.000319186673771695,0,0.00830533091043041
"67","L24_c89","HMDB0001414",39256,1203.29672263743,6.149,"HMDB0000008",571,553434.469165846,6.275,0.635025701852585,0.002174235234121,1,Inf
"68","L24_c89","HMDB0001545",41779,1159.83351172203,5.987,"HMDB0000008",571,553434.469165846,6.275,0.234084698617857,0.00209570161661626,0,0.000158832008235075
"69","L24_c89","HMDB0001565",42385,522.510200312908,6.341,"HMDB0000008",571,553434.469165846,6.275,0.759520963236756,0.000944122980089136,0,0.000409879535603915
"70","L24_c89","HMDB0001844",43085,1263.40503511023,6.563,"HMDB0000008",571,553434.469165846,6.275,0.464340134363465,0.00228284486330328,0,0.0016309660654148
"71","L24_c89","HMDB0002092",45532,637787.811243031,6.563,"HMDB0000008",571,553434.469165846,6.275,0.766552711388431,1.15241794065398,0,1.95040819585928
"72","L24_c89","HMDB0002658",48693,350.841574916924,6.341,"HMDB0000008",571,553434.469165846,6.275,0.667949285419899,0.000633935171124639,0,0.000303930818643949
"73","L24_c89","HMDB0004230",52897,397.958667238629,6.115,"HMDB0000008",571,553434.469165846,6.275,0.22685412921551,0.000719070982041369,0,0.000593889228672793
"74","L24_c89","HMDB0004815",53344,4018.23647396665,5.923,"HMDB0000008",571,553434.469165846,6.275,0.243112766951813,0.00726054609504728,0.018889082219841,0.00125894945855056
"75","L24_c89","HMDB0011733",55323,6743.41380270605,6.563,"HMDB0000008",571,553434.469165846,6.275,0.722094465398325,0.0121846653549967,0,0.0203996366514619
"76","L24_c89","HMDB0059655",59717,540.557181076233,6.307,"HMDB0000008",571,553434.469165846,6.275,0.679916059751843,0.000976732045423513,1,Inf
"77","L24_c45","HMDB0000008",560,500.821060005187,7.268,"HMDB0000011",772,177415.631762837,7.236,0.849115481653655,0.00282286884773866,0,0.00207491009971283
"78","L24_c45","HMDB0000011",772,177415.631762837,7.236,"HMDB0000011",772,177415.631762837,7.236,1,1,1,1
"79","L24_c45","HMDB0000017",1096,4470.17500600559,7.14,"HMDB0000011",772,177415.631762837,7.236,0.66066744679637,0.0251960605815228,1,Inf
"80","L24_c45","HMDB0000019",1230,2969.50413141431,7.268,"HMDB0000011",772,177415.631762837,7.236,0.688188370524396,0.0167375563354182,0,0.0146931834808263
"81","L24_c45","HMDB0000030",1886,341.431259055603,7.238,"HMDB0000011",772,177415.631762837,7.236,0.720319011971088,0.00192447111713367,0.227742433195011,5.61611648200506e-05
"82","L24_c45","HMDB0000043",2381,1069014.4618572,7.558,"HMDB0000011",772,177415.631762837,7.236,0.554864663830415,6.0254806819177,0,0.982178954891152
"83","L24_c45","HMDB0000050",3120,277.631063560359,7.302,"HMDB0000011",772,177415.631762837,7.236,0.241630244787086,0.00156486246900434,0,2.10714821286202e-05
"84","L24_c45","HMDB0000092",5250,378.544788310228,7.238,"HMDB0000011",772,177415.631762837,7.236,0.722363996780898,0.00213366085360648,9.54966114179113e-05,0.000538127707027865
"85","L24_c45","HMDB0000097",5687,5125.50482847315,7.174,"HMDB0000011",772,177415.631762837,7.236,0.81428357742651,0.0288898152747033,1,Inf
"86","L24_c45","HMDB0000101",5913,938.068280279122,7.238,"HMDB0000011",772,177415.631762837,7.236,0.790034225761445,0.00528740489751826,0,0.000143843431543013
"87","L24_c45","HMDB0000133",7558,11677.3523850316,7.302,"HMDB0000011",772,177415.631762837,7.236,0.882268342404365,0.0658191855418999,0.0863335955075887,0.00829114397965849
"88","L24_c45","HMDB0000152",8166,19130.6728317236,7.204,"HMDB0000011",772,177415.631762837,7.236,0.886640259546367,0.10782969145186,0,0.00694843533062456
"89","L24_c45","HMDB0000176",9926,2837.18895942019,7.204,"HMDB0000011",772,177415.631762837,7.236,0.785596379926132,0.015991764261296,0,0.00143227014591493
"90","L24_c45","HMDB0000190",10601,6279.8487609039,7.428,"HMDB0000011",772,177415.631762837,7.236,0.430761568798515,0.0353962539743881,0.960440712901965,0.0440523659694898
"91","L24_c45","HMDB0000208",12299,1791.89448059517,7.332,"HMDB0000011",772,177415.631762837,7.236,0.669248692940907,0.0100999808347807,0,0.00271426611320472
"92","L24_c45","HMDB0000250",14966,4878.87930484232,7.588,"HMDB0000011",772,177415.631762837,7.236,0.268825778036822,0.0274997149707993,1,Inf
"93","L24_c45","HMDB0000262",15924,1854.65742105099,7.174,"HMDB0000011",772,177415.631762837,7.236,0.769019319236774,0.0104537430136383,0,0.0171557852072648
"94","L24_c45","HMDB0000291",17204,608.134004586902,6.948,"HMDB0000011",772,177415.631762837,7.236,0.417555190503079,0.00342773631919781,0.476501498031118,0.000459197832468599
"95","L24_c45","HMDB0000397",18849,33509.5329911447,7.14,"HMDB0000011",772,177415.631762837,7.236,0.745653413011845,0.188875876709325,1,Inf
"96","L24_c45","HMDB0000402",19097,2754.57640368832,7.524,"HMDB0000011",772,177415.631762837,7.236,0.272198301858896,0.0155261200849006,1,Inf
"97","L24_c45","HMDB0000500",21875,117587.120969807,7.14,"HMDB0000011",772,177415.631762837,7.236,0.771950704466811,0.662777680869705,0.0321829586255011,0.181543833718861
"98","L24_c45","HMDB0000512",22301,409.78777460338,7.238,"HMDB0000011",772,177415.631762837,7.236,0.880923203141752,0.0023097613808414,0,0.000155625131219554
"99","L24_c45","HMDB0000634",24487,1166.67303401231,7.652,"HMDB0000011",772,177415.631762837,7.236,0.234698960080507,0.00657593145778651,0,0.000352786508176066
"100","L24_c45","HMDB0000661",25245,1556.28444713649,7.396,"HMDB0000011",772,177415.631762837,7.236,0.612814461108541,0.00877196914202503,0,0.00417541788620181
"101","L24_c45","HMDB0000669",25510,12698.7029544274,7.204,"HMDB0000011",772,177415.631762837,7.236,0.581667346138461,0.0715760095559255,0,0.000915641435613205
"102","L24_c45","HMDB0000687",25995,386.969578262718,7.27,"HMDB0000011",772,177415.631762837,7.236,0.397645282551461,0.00218114702981756,0.0864439344890457,0.000298431735641973
"103","L24_c45","HMDB0000711",26812,384.956749716667,7.204,"HMDB0000011",772,177415.631762837,7.236,0.7983863526918,0.00216980175811827,0,2.64097748113117e-05
"104","L24_c45","HMDB0000711",26813,242.652095884526,7.716,"HMDB0000011",772,177415.631762837,7.236,0.216841750848206,0.00136770415026842,0,1.66470316847797e-05
"105","L24_c45","HMDB0000721",27711,2542.51248640289,7.396,"HMDB0000011",772,177415.631762837,7.236,0.562381342300263,0.0143308256501413,0,0.0373626627007205
"106","L24_c45","HMDB0000729",27925,846.237012724585,7.236,"HMDB0000011",772,177415.631762837,7.236,0.956805217123585,0.00476979961864806,0,0.000926904583813413
"107","L24_c45","HMDB0000734",28099,1327.85189093158,7.204,"HMDB0000011",772,177415.631762837,7.236,0.903591048042413,0.00748441317001085,0,0.000321322520201223
"108","L24_c45","HMDB0000807",29776,176.652162593967,7.172,"HMDB0000011",772,177415.631762837,7.236,0.766076076480974,0.00099569671983644,1,Inf
"109","L24_c45","HMDB0000925",32325,619.643944413619,7.494,"HMDB0000011",772,177415.631762837,7.236,0.24241880579857,0.0034926118868823,0.000355494675624161,0.000173871757372897
"110","L24_c45","HMDB0000957",33078,11977.017160708,7.204,"HMDB0000011",772,177415.631762837,7.236,0.929126806425272,0.0675082406307828,0,0.00114752318856614
"111","L24_c45","HMDB0001123",34973,684.772275033217,7.076,"HMDB0000011",772,177415.631762837,7.236,0.414584410390066,0.0038597065446217,1,Inf
"112","L24_c45","HMDB0001186",36061,4391.99240445639,7.494,"HMDB0000011",772,177415.631762837,7.236,0.413695916897424,0.0247553857617656,1,Inf
"113","L24_c45","HMDB0001256",36994,49459.1513681281,7.43,"HMDB0000011",772,177415.631762837,7.236,0.608759178293661,0.278775612254072,0.000447008675485022,0.401633283954345
"114","L24_c45","HMDB0001257",37217,4260.81952471305,7.174,"HMDB0000011",772,177415.631762837,7.236,0.591734583149816,0.0240160321972573,1,Inf
"115","L24_c45","HMDB0001476",39661,79781.0170670019,6.9155,"HMDB0000011",772,177415.631762837,7.236,0.236370870137219,0.449684259917132,0,0.0795330829296071
"116","L24_c45","HMDB0001565",42365,1274.0928514238,7.366,"HMDB0000011",772,177415.631762837,7.236,0.630272181068839,0.00718140131601795,0,0.000999453380900732
"117","L24_c45","HMDB0001895",43696,119863.962036706,7.14,"HMDB0000011",772,177415.631762837,7.236,0.703377063260887,0.675611054368285,0,0.00445058231544294
"118","L24_c45","HMDB0002035",44906,3350.95626318603,7.396,"HMDB0000011",772,177415.631762837,7.236,0.572365692856066,0.0188876043778683,0,0.000967727392683165
"119","L24_c45","HMDB0002144",45907,176.633016440228,7.43,"HMDB0000011",772,177415.631762837,7.236,0.241635638407158,0.000995588802887138,0,0.000177128009426235
"120","L24_c45","HMDB0002432",47935,3230.19549549044,7.268,"HMDB0000011",772,177415.631762837,7.236,0.873713310653858,0.0182069384946217,0.28193118502417,0.00745953123370063
"121","L24_c45","HMDB0002441",48185,6555.95428224112,7.524,"HMDB0000011",772,177415.631762837,7.236,0.475283143488422,0.03695251775224,0,0.00063636745189431
"122","L24_c45","HMDB0002466",48391,785280.886476412,7.14,"HMDB0000011",772,177415.631762837,7.236,0.718509218922961,4.42622151539694,1,1
"123","L24_c45","HMDB0002894",49046,8380.8674971992,6.918,"HMDB0000011",772,177415.631762837,7.236,0.238648172671895,0.0472386080861377,0,0.00403774683124369
"124","L24_c45","HMDB0003269",50235,908.016827422195,7.046,"HMDB0000011",772,177415.631762837,7.236,0.37278054905209,0.00511802042694861,0.641048160856409,0.000168786561249664
"125","L24_c45","HMDB0003466",51627,2664.68902546863,7.652,"HMDB0000011",772,177415.631762837,7.236,0.368746791877463,0.0150194715031125,0.300186821945567,0.0067381258304754
"126","L24_c45","HMDB0004827",53955,1185.29927511496,6.918,"HMDB0000011",772,177415.631762837,7.236,0.223271359961671,0.00668091792891973,0.581903840074171,0.000378019601898942
"127","L24_c45","HMDB0004827",53956,2037.20158842869,7.494,"HMDB0000011",772,177415.631762837,7.236,0.274877893669235,0.0114826499118857,0,0.000649711131706389
"128","L24_c45","HMDB0011733",55306,1087.36257103278,7.204,"HMDB0000011",772,177415.631762837,7.236,0.873434739938129,0.00612889946747379,0,0.0032894023719213
"129","L24_c45","HMDB0011733",55307,1503.98077153436,7.428,"HMDB0000011",772,177415.631762837,7.236,0.731915336728114,0.00847716042036718,0,0.00454972246516661
"130","L24_c45","HMDB0029644",58101,2386.41476113129,7.076,"HMDB0000011",772,177415.631762837,7.236,0.565728107299962,0.0134509836445605,0,0.000121695798945446
"131","L24_c45","HMDB0029666",58289,25526.3369106733,6.948,"HMDB0000011",772,177415.631762837,7.236,0.486945297206375,0.143878736371979,0.353311519924901,0.0134176025348312
"132","L24_c45","HMDB0060665",60181,27239.004362749,6.918,"HMDB0000011",772,177415.631762837,7.236,0.210134465589688,0.153532155493272,0.000933049914985677,0.0223168349606293
"133","L24_c45","PBCM0058359512",63041,1237.05233830543,7.558,"HMDB0000011",772,177415.631762837,7.236,0.296250372438133,0.0069726231336767,1,Inf
"134","L22_c45","HMDB0000012",885,846963.692369831,3.809,"HMDB0000012",885,846963.692369831,3.809,1,1,1,1
"135","L22_c45","HMDB0000097",5597,3685.08789019328,3.971,"HMDB0000012",885,846963.692369831,3.809,0.814750235836598,0.00435093962514767,1,Inf
"136","L22_c45","HMDB0000101",5845,277.743306561096,3.939,"HMDB0000012",885,846963.692369831,3.809,0.652690184078465,0.000327928232418041,0.236600826730291,4.258917089912e-05
"137","L22_c45","HMDB0000223",13229,1378.49113018896,3.809,"HMDB0000012",885,846963.692369831,3.809,0.686875894318559,0.00162756815033228,0,0.220411301037791
"138","L22_c45","HMDB0000226",13574,3795.52518658575,3.873,"HMDB0000012",885,846963.692369831,3.809,0.810205705223095,0.00448133163296027,0,0.00119272121803625
"139","L22_c45","HMDB0000243",14524,850.634426163876,4.001,"HMDB0000012",885,846963.692369831,3.809,0.476593307164423,0.00100433399191384,0,0.0332574604673845
"140","L22_c45","HMDB0000300",18075,94667.0702748627,3.809,"HMDB0000012",885,846963.692369831,3.809,0.995980921467241,0.111772288620757,0.869540992447907,0.0514832636413078
"141","L22_c45","HMDB0000301",18290,2745.44264838146,4.227,"HMDB0000012",885,846963.692369831,3.809,0.358389591936606,0.00324151161745745,0,0.00128154507728181
"142","L22_c45","HMDB0000303",18457,408.91805320612,3.715,"HMDB0000012",885,846963.692369831,3.809,0.23827656761629,0.00048280470212596,0,0.000217492060866673
"143","L22_c45","HMDB0000397",18791,569.029956870122,3.905,"HMDB0000012",885,846963.692369831,3.809,0.750116732807756,0.000671846930389612,1,Inf
"144","L22_c45","HMDB0000528",22516,8197.71077848398,3.617,"HMDB0000012",885,846963.692369831,3.809,0.633274279396158,0.00967894002108465,0,0.00955908011859405
"145","L22_c45","HMDB0000721",27626,3133.92603454155,3.873,"HMDB0000012",885,846963.692369831,3.809,0.867001058710356,0.00370018935023381,0,0.0460535875374371
"146","L22_c45","HMDB0000807",29676,445.52886711647,3.745,"HMDB0000012",885,846963.692369831,3.809,0.607281757783035,0.000526030656485246,1,Inf
"147","L22_c45","HMDB0000881",31372,5489.81178810027,3.617,"HMDB0000012",885,846963.692369831,3.809,0.413417755305804,0.00648175575595172,0,0.00221284127688289
"148","L22_c45","HMDB0001123",34884,560.640381503303,3.809,"HMDB0000012",885,846963.692369831,3.809,0.848557432181404,0.000661941458121557,1,Inf
"149","L22_c45","HMDB0001173",35699,24139.4245187235,3.875,"HMDB0000012",885,846963.692369831,3.809,0.88719620057935,0.0285011326178347,1,Inf
"150","L22_c45","HMDB0001545",41686,176.696992634693,3.809,"HMDB0000012",885,846963.692369831,3.809,0.339723656075937,0.00020862404637475,0.00320124881950435,2.41975575853105e-05
"151","L22_c45","HMDB0001895",43626,4089.28031623714,4.001,"HMDB0000012",885,846963.692369831,3.809,0.766764467211928,0.00482816483525427,0.0106164889086172,0.000151836117787936
"152","L22_c45","HMDB0002092",45420,839.681934416467,4.001,"HMDB0000012",885,846963.692369831,3.809,0.494233893585655,0.000991402514630834,0,0.00256781722373931
"153","L22_c45","HMDB0004230",52785,853.397161573758,4.321,"HMDB0000012",885,846963.692369831,3.809,0.291990497341793,0.00100759592088998,0,0.00127355784346992
"154","L22_c45","HMDB0004815",53254,364.238646169781,4.001,"HMDB0000012",885,846963.692369831,3.809,0.327784288490502,0.0004300522554286,0,0.000114119228509706
"155","L22_c45","HMDB0004825",53484,3354.82233173005,3.971,"HMDB0000012",885,846963.692369831,3.809,0.647586577789739,0.00396099899199121,0,0.0007538514973563
"156","L22_c45","HMDB0011718",54751,1170.64150109802,3.681,"HMDB0000012",885,846963.692369831,3.809,0.414006314213175,0.00138216255507072,0,7.17167977981592e-05
"157","L22_c45","HMDB0011743",55436,244.589944010398,4.065,"HMDB0000012",885,846963.692369831,3.809,0.28778033846409,0.000288784449928459,0.0276681023355843,0.00108138718401292
"158","L22_c45","HMDB0011756",55765,176.648907363651,4.001,"HMDB0000012",885,846963.692369831,3.809,0.299265473191986,0.00020856727266476,0.607517219383124,1.71657347975687e-05
"159","L22_c45","HMDB0031340",58884,1443.71328302094,3.745,"HMDB0000012",885,846963.692369831,3.809,0.692862174469516,0.0017045751736788,0.440852171391812,2.75101940795652e-05
"160","L22_c45","HMDB0304940",61433,176.661202644742,3.809,"HMDB0000012",885,846963.692369831,3.809,0.61572343739246,0.000208581789557518,0,5.91768386057083e-06
"161","L22_c45","HMDB0304941",61590,3635.20914844056,3.395,"HMDB0000012",885,846963.692369831,3.809,0.279755337635198,0.00429204838553248,0,0.0183227471371293
"162","L22_c45","HMDB0304941",61591,2507.4628141455,4.163,"HMDB0000012",885,846963.692369831,3.809,0.607904441314968,0.00296053164584841,0,0.0126385044775351
"163","L23_c23","HMDB0000008",514,178506.85547828,3.681,"HMDB0000019",1200,202100.799686421,3.553,0.878390411309004,0.883256551954524,0,0.739556913393431
"164","L23_c23","HMDB0000019",1200,202100.799686421,3.553,"HMDB0000019",1200,202100.799686421,3.553,1,1,1,1
"165","L23_c23","HMDB0000097",5629,3523.33212876855,3.939,"HMDB0000019",1200,202100.799686421,3.553,0.537782889511814,0.0174335387798333,1,Inf
"166","L23_c23","HMDB0000134",7635,208308.10483982,3.553,"HMDB0000019",1200,202100.799686421,3.553,0.999045080317485,1.03071390693668,0,2.02304873616612
"167","L23_c23","HMDB0000159",8824,3775.91673293513,3.779,"HMDB0000019",1200,202100.799686421,3.553,0.486846076739932,0.0186833339541151,0,0.00606596358100535
"168","L23_c23","HMDB0000176",9897,121220.969095077,3.553,"HMDB0000019",1200,202100.799686421,3.553,0.996052713072242,0.599804499948356,0,0.0611947873677178
"169","L23_c23","HMDB0000223",13262,798.395542215478,3.841,"HMDB0000019",1200,202100.799686421,3.553,0.285040076419678,0.0039504818558574,0,0.127657985132166
"170","L23_c23","HMDB0000259",15684,176.661202644742,3.715,"HMDB0000019",1200,202100.799686421,3.553,0.331911145337007,0.000874124213851944,0,5.30391888484368e-05
